10220,Приключенски романи,"Без дом е роман, разказващ за живота на малкия Реми, който не знае кои са родителите му и е принуден сам да изкарва прехраната си. Момчето обикаля пътищата на Франция заедно със стария артист Виталис и неговата театрална трупа от три кученца и една маймунка. След много трудности и премеждия момчето открива своя истински дом... Но Виталис ме хвана за ръка и слязохме на пътя. – Капи! – каза той. – Зербино! И двете кучета ме обградиха: Капи – отзад, Зербино – отпред. Трябваше да последвам Виталис. След няколко крачки се обърнах. Бяхме преминали билото на планината и вече не виждах нито нашата долина, нито нашата къща. Само в далечината синкави хълмове сякаш достигаха до небето. Очите ми потънаха в безкрайността... Виж тази книга в .  на филма. "
10215,Истории,"КК “Труд” предлага на своите читатели третата подред книга от поредицата “Комикси”. Както в другите две, така и тук ще намерите полезна и интересна информация, която е поднесена по увлекателен и достъпен за малки и големи начин. Главният герой на тази книга е Александър Велики (наричан още Александър Македонски). Той е един от най-значимите пълководци на всички времена. В рамките на 12 години Александър завладява Персийското царство, Египет и множество по-малки държави в Близкия Изток. Благодарение на неговите военни постижения Древна Македония се е простирала от Гърция до днешните Афганистан, Пакистан и Индия. Александър Македонски е роден през 356 пр.н.е. в град Пела, тогавашната столица на Древна Македония. Баща му е цар Филип II, а майка му царица Олимпия. Негов учител бил Аристотел. Той му преподавал риторика, литература, естествени науки, медицина и философия. Александър винаги криел под възглавницата си две неща, дадени му от великия философ – копие от “Илиада” и нож. След неочакваното убийство на Филип през 336 пр.н.е. на сватбата на дъщеря му Клеопатра Македонска и царя на Епир Александър, армията провъзгласява Александър, тогава 20 годишен, за наследник на бития цар и нов владетел на Македония. На следващата година (335 пр.н.е.) Александър решава да завладее Тракия с цел да заздрави река Дунав, като западна граница на македонското царство. Така започва великата експанзия на Александър Македонски, който само за няколко години завладява огромни територии и създава най-обширната държава в древността."
10214,Истории,"Кои сме ние, българите?  Колко държави сме имали?  Какво е България?  Защо предците ни са прекосили половината свят, за да се установят на Балканите?  Тази книга се опитва да даде отговорите.  Пламен Петков е автор на най-гледаните и най-продавани документални филми в България. Създадената от него документална поредица „Българите” промени представите на много хора за най-древното ни минало. Едноименната книга е уникално докосване до най-старата българска история. Тя е автентичен  разказ на автора за пътуването му през древните български земи и срещите с народи, които твърдят, че също като нас са потомци на българите. Книгата „Българите” Ви дава възможност да научите поразителни факти от историята и случки от пътуването, които не са показани във филмите. Изпълнена с трудности и опасности, експедицията, организирана от Пламен Петков ще ви отведе до планините Кавказ, Урал, Алтай, Тяншан и Памир, през Черно, Азовско, Аралско и Каспийско море до Сибир и степите и пустините на централна Азия.    Вижте тази книга с . "
10211,Истории,"Кои сме ние, българите? Колко държави сме имали? Какво е България? Защо предците ни са прекосили половината свят, за да се установят на Балканите? Тази книга се опитва да даде отговорите. Пламен Петков е автор на най-гледаните и най-продавани документални филми в България. Създадената от него документална поредица „Българите” промени представите на много хора за най-древното ни минало. Едноименната книга е уникално докосване до най-старата българска история. Тя е автентичен разказ на автора за пътуването му през древните български земи и срещите с народи, които твърдят, че също като нас са потомци на българите. Книгата „Българите” Ви дава възможност да научите поразителни факти от историята и случки от пътуването, които не са показани във филмите. Изпълнена с трудности и опасности, експедицията, организирана от Пламен Петков ще ви отведе до планините Кавказ, Урал, Алтай, Тяншан и Памир, през Черно, Азовско, Аралско и Каспийско море до Сибир и степите и пустините на централна Азия."
10210,Мемоари и обществено-политическа литература,"...Разрешете ми да ви обичам, както майка детето си, бих казал на своя народ, едно национално ядро в баланса между народите. Ще съм доволен, ако трябва да заспя върху постелите на моите известни вече успехи. Но мисията ми е да водя с мисълта си платно, а не да спя. Време в задгробие ще има достатъчно за слава. Ако усетите красотата на живота, ще разберете и мисълта ми като градивна... Чуждопоклонничеството трябва да бъде осъждано. И то непрекъснато от изкуствоводещите специалисти, на които им е ясно, но си мълчат предпазливо, без чувство за родолюбие. Родолюбие, което обновява света, влизайки в общата хармония сред народите. Светът няма да се върне към натуралакадемизма. В своето развитие той следва реални закономерности. Натуралакадемизмът е скорошно явление и то си замина безвъзвратно. Обновлението на принципите ни не противоречи на съсредоточието за победа в изкуството... Димитър Казаков"
10209,Мемоари и обществено-политическа литература,"Фил Филипов е президент на фирма “Терекс лифтинг”, която е част от корпорацията “Терекс” с капитал възлизащ на 1 милиард щатски долара. Негова специалност е възраждането на губещи предприятия. В тази област се е справил успешно с подобни предизвикателства како във Франция, Великобритания, Германия и Италия, така и в САЩ. Постиженията на скандалния Фил Филипов са добре известни. Вече 35 години успехът – резултат от прилагането на нетрадиционен, а в много случаи и оригинален подход – съпътстват жизнения му път. Прочетете книгата до край, за да разберете какво е преживял и какви мисли вълнуват един емигрант, аутсайдер, бунтар и да проверите дали ще Ви е от полза за собственото развитие."
10208,Приключенски романи,"Подобно на самия автор, главният герой - Оливър Туист, израства в нищета. Той не познава родителите си, принуден е да отрасне в приют за сираци, а гладът и побоите са негови неразделни спътници. Въпреки многобройните несгоди, Оливър Туист успява да съхрани доброто си сърце. Когато успява да избяга в Лондон малкото момче попада в компанията на джепчии и крадци, водени от хитрия Фейгин. След много премеждия Оливър узнава тайната на своя произход и намира истински приятели. Виж тази книга в .  на филма."
10205,Криминални романи,"Чрез жестока кастрация е убит видният управител Мори, близък на шогуна, а до тялото му е намерена красива бременна жена с окървавен кинжал. Привидно убийството е разкрито, но всичко щеше да е така, ако жената не бе Рейко – съпруга на новия дворцов управител и бивш сосакан сама Сано Ичиро. Сано поема трудното разследване, като бялата хризантема, оцветена с кръв, намерена на местопрестъплението, е най-солидната улика, която може да използва. Виж тази книга в „”.Ако закупите още 5 заглавия от тази поредица, получавате една безплатна книга – !"
10203,Приключенски романи,"Верни на себе си, ние от КК “Труд” продължаваме да радваме малките читатели със завладяващи истори. “Последният мохикан” е 39-тат книга от поредицата “Златни детски книги”. Тази книга, колкото за деца, толкова и за възрастни, ще Ви потопи в незабравимия свят на Америка, на индианците и на тяхната невероятна съдба. Последният мохикан е един от най-известните англоезични романи за времето си. Благодарение на него Джеймс Фенимор Купър става един от първите световноизвестни американски писатели. Действието се развива в Ню Йорк по време на френско-индианската война. Избити са между 500 и 1500 невъоръжени англо-американци (в това число влизат няколко жени и прислужници), които са се предали с чест и достойнство. Отвличени са двете дъщери на английския командир, които в последствие са спасени от Ястребово око - последния мохикан. Книгата е вънуваща и интригуваща до последния ред. Освен това, тя дава много нови познания за едни далечен и непознат свят. Виж тази книга в ."
10202,Криминални романи,"Смъртоносен товар попада в ръцете на престъпник, който действа непредвидимо. В търсенето на изчезналия товара са включени всички подразделения на КГБ, но никой не може да открие следите на похитителя. В критични сиуации, когато всяка минута е от значение, КГБ задейства своя таен сътръдник - Глеб Сиверов, по прякор Слепия."
10201,Приключенски романи,"Такео, наследникът на клана Отори вече шестнайсет години управлява Трите провинции в мир и благоденствие. Успява да потуши размириците между васалите си, спечелва благоволението на императора и държи под контрол чужденците. Само едно нещо не успява да предвиди, само от един човек не успява да се защити и именно от там идва най-страшният удар.  на филма."
10200,Приключенски романи,"Шестнайсет години след последната битка на Такео, наследник на клана Отори, в Трите провинции царят мир и благоденствие. През това време синът му Хисао възмъжава с едничката мечта да погуби родителя си, императорът хвърля око на красивата му дъщеря, а чужденците тихомълком завладяват острова със стоките си, с религията си, с езика си.  на филма."
10199,Приключенски романи,"Един от най-ярките и запомнящи се герои на Карл Май е Винету. Неговото име не е просто популярно в цял свят, то се превръща в нарицателно. КК „Труд” отново Ви предоставя възможността да се запознаете със света на смелия индианец – Винету - или просто да си припомните детството, връщайки се към тази вълнуваща история. Втората книга на прочутия писател Карал Май за не по-малко прочутия индианец, е грабваща и увлекателна като първата. Авторът потапя читателите в един далечен свят на индианци, света на вожда на апачите и кръвния брат на Олд Шетърхенд. Виж тази книга в .  на филма."
10197,Истории,"През I в. пр.Хр. Рим вече е завладял голяма част от Средиземноморието и се е превърнал в най-великата сила за онова време. През 73 г. пр.Хр. един тракиец роб и гладиатор, повежда въстание срещу римляните. За две години той успява да разклати из основи Вечния град и да промени хода на историята. Малко се знае за личността на Спартак, но до нас е достигнало много за това, което е направил. А именно – превърнал е мечтата на хиляди роби в реалност – да бъдат свободни."
10196,Истории,"Няколко години след въстанието на Спартак на политическата сцена се качва един млад и амбициозен политик – Гай Юлий Цезар. Той е велик оратор и общественик, но най-вече – велик стратег и пълководец. След неговото управление Рим става най-могъщата империя на Античния свят. За кратко време Цезар успява да се издигне до най-високите политически върхове и да покори под властта на Рим почти цяла Галия (днешна Франция). Неговата личност е вдъхновявала много творци – художници, писатели и др., а Наполеон е изучавал внимателно военните му походи."
10191,Криминални романи,"Писач на некролози е главният герой в романа на Андрей Курков “Смъртта на непознатия”. КК “Труд” започва да издава най-добрите книги на световно известния автор. “Законът на охлюва”, “Добрият ангел на смъртта” и “Последната любов на президента” ще излязат до средата на годината. Курков започва кариерата си като литертурен “роб” – пишел е от името на по-известни от него творци. Днес той вече е преведен на над 30 езика. В “Смъртта на непознатия” безработният журналист Виктор започва работа при мафията като писач на некролози за бъдещи мъртъвци. Част от доходите му идват от наема на домашния му пингвин, когото той осиновява от фалирала зоологическа градина. Опитвайки се да спаси животното от бандитите, Виктор попада в робство. Интересен факт е, че Курков също осиновява пингвин в киевския зоопарк."
10190,Криминални романи,"Както обеща на своите читатели КК „Труд” продължава да ги радва с невероятните и изключително интересни романи на прочутия украински писател Андрей Курков. Книгата, която предстои да излезе на българския пазар е „Добрият ангел на смъртта”. Главният герой Николай Сотников открива в апартамента си тайнствени документи, които решава да скрие. Той поема рисковано пътешествие към брега на Каспийско море, за да задоволи собственото си любопитство. Пясъците на казахстанската пустиня обаче ще променя живота му из основи..."
10189,Криминални романи,"Глеб Сиверов, с прякор Слепия, отново е принуден да работи за Федералната служба за сигурност. Поставят му отговорна задача – да открие документи, от които зависи съдбата не само на руския президент, но и на Русия. Тръгвайки по дирите на документите, Глеб разбира, че е станал участник в крупно мащабна политическа афера. За да обърка плановете на противниците си, той е принуден сам да издири и да обезвреди неуловимия маниак, който се гаври с непълнолетни момиченца, изнасилва ги и ги убива... Виж тази книга в „”."
10188,Криминални романи,"КК „Труд” започва да издава романите на мистериозния руски писател Андрей Воронин. Те са толкова вълнуващи, че държат читателя в напрежение и пробуждат интереса му до последния ред на книгата. В това може да се убедите с първия роман на знаменития писател. За всички – близки и приятели, за висшите офицери и редовите войници Глеб Сиверов с прякор Слепия е загинал в Афганистан. В действителност Глеб по чудо оживява. Заинтересовани служби от ФСС (Федерална служба за сигурност) сменят името и биографията му, а пластична операция го прави неузнаваем за всички, които по-рано са го познавали. Сега той е професионален убиец – работи за пари, но е в помощ на Салавьов от ФСС – единствения, който знае кой всъщност е Глеб Сиверов. Трябва да бъде убит един от босовете на подземния свят Мартинов, бивш криминален престъпник, а сега олигарх. След драматични схватки Глеб успява да ликвидира мафията около Мартинов – оставя осем трупа след себе си – която изнудва известен банкер и семейството му. Глеб полека-лека разбира, че в тъмните дела на новобогаташите са свързани и високопоставени политици и висши офицери от ФСС. Глеб решава да избяга от този корумпиран свят. Но дали ще успее... Виж тази книга в „”."
10187,Криминални романи,"Скоро на пазара ще излезе поредния криминален роман на руския писател Андрей Воронин – „Диамант за слепия - още една заплетена, дараматична и вълнуваща история, водеща началото си от Русия. В тайна химическа лаборатория край Москва се произвежда наркотично вещество, аналогично на хероина. Престъпна групировка е ангажирала световноизвестни учени, изхвърлени от научните институти след т.нар. демократични реформи. Убийства, остри сюжетни обрати и драматични сцени съпътстват наркотика от Русия до Съединените щати. След безуспешните опити да бъдат разкрити и обезвредени босовете, Федералната служба за сигурност (ФСС) е принудена да се обърне към Глеб Сиверов по прякор Слепия, познат на българските читатели от романите „Слепия не пропуска” и „Слепия срещу маниака”. Виж тази книга в „”."
10184,Мемоари и обществено-политическа литература,"В лицето на другаря Тодор Живков ние виждаме големия теоретик на марксизма-ленинизма, големия патриот, който отдава всичките си сили и огромни способности за разцвета на нашата социалистическа родина (Милко Балев, 1984). Лъжец, хитрец и мошеник номер едно в историята на България (Муравей Радев, 1997). Когато черните страсти утихнат, България отново ще разбере какъв голям политик сме имали през тези няколко десетилетия (Георги Джагаров, 1992). Появи се отново на политическата сцена в края на живота си, преди всичко защото името му предизвикваше носталгия по отминало време... (проф. Джон Бел, 1998)."
10183,Мемоари и обществено-политическа литература,"Не е за вярване, но Царят видимо е ядосан. Изчезнала е благостта от лицето му - меките благородни черти, които са призвани да излъчват господарска любов. Но любов само за умерено вдигнати нагоре глави, мислещи правилно. И още по-правилно действащи. Вестникът е сгрешил. Вестникът! Ах, този вестник! Как си е позволил? Вестникът е ядосал Неговото Величество. И ето го, изправен пред мен, след като преди това се е ръкувал по царски сърдечно с десетина души поне, Симеон II съблича за миг меките си черти за благост и благослов, свежда ядовито глава и казва: - Тошев, как си позволявате да пишете във вестника си така! Три пръста на дясната му ръка са стиснати в точка и се движат като обвинителен маховик – от горе на долу, обратно и още по-отчетливо пак – от горе, на долу!"
10181,Мемоари и обществено-политическа литература,"Купи тази книга като електронна в  формат.Докато историците се наумуват как да оценят и опишат най-новото време, един журналист дръзна пръв да бръкне в раните на епохата. Документалният епос на Тошо Тошев “Лъжата. Жан, Иван и другите” е уникална хроника на последните 12 г., назовани от някои “време на преход”, а от други – може би саркастично – “време на победилата демокрация”. Безспорно най-ценното в книгата на Тошо Тошев е фактът, че той лично участва, а понякога и сам е двигател на някои от описаните преломни политически и социални събития. Главният редактор на “Труд” е имал уникалния шанс, но и тегобата да общува с всички значими фигури на българския преход – президенти, премиери, министри, ключови лица от бизнеса и от интелектуалния елит, медийни, стопански и търговски босове и дори с емблематични персони от международната сцена като Михаил Горбачов. На базата на своите непосредствени впечатления Тошев се е опитал да изгради едно обективно, но в същото време и обяснимо лично повествование, което задължително ще заинтригува четящата публика, обръгнала от казионна информация. Перото на Тошев разбулва някои от големите мистерии на българската политика от времето след 1989 г. – прословутата Кръгла маса, Боянските ливади на Жельо Желев, падането на кабинета на Филип Димитров, бунтът срещу управлението на Жан Виденов, провалът на синьото правителство на Иван Костов и възкачването на Симеон Сакс-Кобурготски. В полезрението на автора са и някои от най-парливите теми на съвремието – скандалите около приватизацията на БТК и “Булгартабак”, както и драматичната война с прокуратурата и самоубийството на прокурора Николай Джамбов. Книгата безспорно представлява интерес както за по-тясно профилираната аудитория от медийната прослойка, заради гледната точка на автора по горещата тема за медийните войни, така и за всички, които се вълнуват от наболелите въпроси от най-новата ни история. Бонус за читателите са приложените в края на книгата подробни списъци на всички правителства и кабинети от последните 14 години. Изключително ценна е и представената достоверна хронология за създаването и оцеляването на империята на “Труд”-овите вестници и разкриването на тайната за превръщането й във вестникарски лидер на пазара."
10180,Приказки,"Купи тази книга като електронна в  формат.Френският писател и фолклорист Шарл Перо е роден в Париж през 1628 г. Получава образованието си в най-добрите училища. Автор е на много приказки. Едва през 1683 г. на 55 годишна възраст се отдава на литературата. Умира през 1708 г. Шарл Перо е автор на известните детски приказки, сред които Спящата красавица, Синята брада, Котаракът в чизми, Пепеляшка, Малечко палечко, и други. Той издава книгата, събираща тези истории, от името на сина си Пиер Дарманкур и я посвещава на една личност от френския кралски двор. Приказките му завършват с нравоучителни стихове. Виж тази книга в ."
10178,Истории,"Малко са нациите и държавите, които имат такава хилядолетна героична и изпъстрена с многобройни събития военна история, с каквата основателно се гордеем ние, българите. Тя започва с бойните традиции на нашите предци – траките, обогатена е с военната храброст, дръзновение и опит на старите българи и съжителстващите с тях славяни, както и на българските воини от новото време. Книгата е пръв опит за написване на няколкохилядолетната военна история на българите. Разглежда се развитието на българската войска във всички създадени от българите и техните предци държави – Одриското тракийско царство, Старата Велика България, Дунавска България, Волжка България и българските държавни образувания в Централна Европа, Апенините и Мала Азия. Трудът обхваща, също за първи път, всички основни аспекти на състоянието и еволюцията на войската в българските държави – рекрутиране, въоръжение и екипировка, подготовка, боен опит, стратегия, оперативно и бойно изкуство. Авторите изследват системно всички главни етапи от възникването и развитието на българската войска, нейните битки, съдействали за многостранното развитие на българската нация и държава. С особено внимание се изследва с факти и документи приносът на българската войска за защитата на европейската цивилизация. Последователно и прецизно се разглеждат пълководческите умения на българските владетели и военачалници, морално-психологическата устойчивост на българския войник, неговата физическа издръжливост и стремеж за победа в името на Отечеството. Основната цел на това издание е да представи цялостна панорама на националната ни история, основаваща се на нови данни, натрупани от българската историография през пос¬ледните петдесет години, преди всичко за периода до 681 г. Научният колектив си постави за цел решаването на важна и отговорна задача – да се изчистят страниците от националната ни история от онези интерпретации на факти и събития, които са обслужвали волю или неволю политическите фактори, управлявали българската държава. Авторите нямат претенции за “нов прочит на българската история”, но отделят специално внимание на пренебрегваните и дискусионните въпроси в нея. Вярват, че написаното в “История на българите” отразява съвременния етап от развитието на българската историография, освободена от идеологемите на близкото минало. Надяват се, че нейните страници ще дадат не само информация за същността на развиващите се исторически процеси, но и възможност за максимално пълна и точна оценка на историческия опит, който трябва да ползваме при изграждане на съвременната българска държава. Авторите вярват, че предлаганата “История на българите” ще съдейства за патриотичното възпитание на нашия народ и възраждане на творческия български национален дух."
10176,Енциклопедии,"От векове смели мореплаватели се отправят през океани и морета, за да открият нови брегове. Неуморими пътешественици изследват непознати земи, географи полагат усилия да ги опишат, за да бъде опозната Земята и всяка част от нея да се включи в практическите интереси на хората. Векове белите петна по световната географска карта постепенно се стесняват и намаляват на брой, за да кажем днес, че Земята почти навсякъде, повече или по-малко, е опозната и всяка част от нея в една или друга степен се използва от обществото за стопански цели. В eнциклопедичния справочник се прави опит да бъдат обхванати животът и делата на най-известните мореплаватели, пътешественици и географи. За редица от тях сведенията са оскъдни, понякога противоречиви. Десетки са и онези, които по време на изследванията са загинали, а данните за откритията им, станали достояние на съвременниците им, са малко."
10168,Криминални романи,"Както обеща на своите читатели, КК „Труд” продължава да ги радва с невероятните и изключително интересни романи на прочутия украински писател Андрей Курков. Тайно си мислех и за собственото си бъдеще. Прекъсвача за сърцето си все пак дадох за вечно съхранение на Светлов. И сега си представях как след раждането на детето кротичко ще се пенсионирам. Да обичаш едно малко родно същество е много по-лесно, отколкото да се опитваш да обичаш цяла страна. По-лесно и по-приятно, да не говорим, че детето обикновено отвръща на любовта с любов. За разлика от страната."
10167,Приключенски романи,"„Пинокио” е едно от най-прочутите произведения в историята на детската литература. Интересно е, че тази книжка е едно от най-превежданите произведения за всички времена по цял свят. Преведена е на над 90 езика. Името на бележития герой идва от италианската дума pino, която означава бор, дървено трупче, от което Джепето създава Пинокио. Авторът на романа - Карло Клоди - не замисля творбата си като роман за деца. Първоначално краят e алегоричен и разказът за човечето направено от дърво не завършва щастливо. Пинокио умира мъчително, заради многото грешки, които е направил. Но по молба на редактора, Клоди добавя главите от 16 до 36, в които Синята фея превръща дървеното човече в истинско момче. Така първоначалната идея на автора се променя и в крайна сметка “Пинокио” става роман за деца. Самата творба е изпълнена с множество алегории и има образователен характер – носът на Пинокио пораства с всяка негова лъжа. КК „Труд” предлага на най-малките си читатели, а и на тези, които искат да се върнат в своето детство, книжка № 35 от поредицата „Златни детски книжки” - „Пинокио”. Непослушното дървено момче ще Ви покаже как човек може да бъде лош, мързелив и наивен, но и как може да се промени и да стане добър, стига да пожелае. Виж тази книга в .  на филма."
